s:0 tel:11.007843
step    1/18865 | train loss 11.007430 | norm 15.3727 | lr 8.57e-07 | (118397.94 ms | 4428 tok/s)
step    2/18865 | train loss 10.958652 | norm 14.9394 | lr 1.71e-06 | (2053.40 ms | 255327 tok/s)
step    3/18865 | train loss 10.857246 | norm 14.3824 | lr 2.57e-06 | (2050.90 ms | 255638 tok/s)
step    4/18865 | train loss 10.718038 | norm 12.7602 | lr 3.43e-06 | (2049.96 ms | 255755 tok/s)
step    5/18865 | train loss 10.567676 | norm 10.4232 | lr 4.29e-06 | (2051.84 ms | 255521 tok/s)
step    6/18865 | train loss 10.421403 | norm 8.4972 | lr 5.14e-06 | (2049.44 ms | 255820 tok/s)
step    7/18865 | train loss 10.301273 | norm 7.2244 | lr 6.00e-06 | (2049.97 ms | 255753 tok/s)
step    8/18865 | train loss 10.168444 | norm 6.3778 | lr 6.86e-06 | (2049.63 ms | 255796 tok/s)
step    9/18865 | train loss 10.089851 | norm 5.2754 | lr 7.71e-06 | (2051.29 ms | 255590 tok/s)
step   10/18865 | train loss 10.004527 | norm 4.5049 | lr 8.57e-06 | (2048.06 ms | 255992 tok/s)
step   11/18865 | train loss 9.926758 | norm 3.8827 | lr 9.43e-06 | (2048.41 ms | 255949 tok/s)
step   12/18865 | train loss 9.874125 | norm 3.3509 | lr 1.03e-05 | (2048.10 ms | 255987 tok/s)
step   13/18865 | train loss 9.800666 | norm 2.9878 | lr 1.11e-05 | (2047.46 ms | 256067 tok/s)
step   14/18865 | train loss 9.746252 | norm 2.7177 | lr 1.20e-05 | (2046.48 ms | 256190 tok/s)
step   15/18865 | train loss 9.713449 | norm 2.4753 | lr 1.29e-05 | (2046.88 ms | 256140 tok/s)
step   16/18865 | train loss 9.690670 | norm 2.3052 | lr 1.37e-05 | (2047.63 ms | 256047 tok/s)
step   17/18865 | train loss 9.669288 | norm 2.2103 | lr 1.46e-05 | (2045.79 ms | 256277 tok/s)
step   18/18865 | train loss 9.646523 | norm 2.1941 | lr 1.54e-05 | (2045.17 ms | 256354 tok/s)
step   19/18865 | train loss 9.617073 | norm 2.2213 | lr 1.63e-05 | (2045.82 ms | 256272 tok/s)
step   20/18865 | train loss 9.618229 | norm 2.1143 | lr 1.71e-05 | (2049.52 ms | 255811 tok/s)
step   21/18865 | train loss 9.591633 | norm 2.1235 | lr 1.80e-05 | (2049.15 ms | 255856 tok/s)
step   22/18865 | train loss 9.553085 | norm 2.1167 | lr 1.89e-05 | (2047.17 ms | 256104 tok/s)
step   23/18865 | train loss 9.512164 | norm 2.1340 | lr 1.97e-05 | (2047.83 ms | 256021 tok/s)
step   24/18865 | train loss 9.492484 | norm 2.0570 | lr 2.06e-05 | (2047.38 ms | 256078 tok/s)
step   25/18865 | train loss 9.441399 | norm 2.0514 | lr 2.14e-05 | (2047.42 ms | 256073 tok/s)
step   26/18865 | train loss 9.434095 | norm 2.0221 | lr 2.23e-05 | (2045.85 ms | 256269 tok/s)
step   27/18865 | train loss 9.412594 | norm 1.9677 | lr 2.31e-05 | (2045.47 ms | 256317 tok/s)
step   28/18865 | train loss 9.362456 | norm 1.9685 | lr 2.40e-05 | (2045.20 ms | 256350 tok/s)
step   29/18865 | train loss 9.342619 | norm 1.9381 | lr 2.49e-05 | (2048.47 ms | 255941 tok/s)
step   30/18865 | train loss 9.301309 | norm 1.9151 | lr 2.57e-05 | (2045.56 ms | 256305 tok/s)
step   31/18865 | train loss 9.267873 | norm 1.8993 | lr 2.66e-05 | (2046.12 ms | 256236 tok/s)
step   32/18865 | train loss 9.225012 | norm 1.8806 | lr 2.74e-05 | (2045.79 ms | 256277 tok/s)
step   33/18865 | train loss 9.174891 | norm 1.9728 | lr 2.83e-05 | (2048.17 ms | 255979 tok/s)
step   34/18865 | train loss 9.150365 | norm 2.0282 | lr 2.91e-05 | (2046.29 ms | 256214 tok/s)
