s:0 tel:11.000470
step    1/18865 | train loss 11.001148 | norm 13.0311 | lr 8.57e-07 | (91992.88 ms | 5699 tok/s)
step    2/18865 | train loss 10.958811 | norm 12.6914 | lr 1.71e-06 | (3017.21 ms | 173766 tok/s)
step    3/18865 | train loss 10.871052 | norm 12.3903 | lr 2.57e-06 | (3022.12 ms | 173484 tok/s)
step    4/18865 | train loss 10.746471 | norm 11.4201 | lr 3.43e-06 | (3025.89 ms | 173267 tok/s)
step    5/18865 | train loss 10.605164 | norm 9.8053 | lr 4.29e-06 | (3022.69 ms | 173451 tok/s)
step    6/18865 | train loss 10.459938 | norm 8.1890 | lr 5.14e-06 | (3023.77 ms | 173389 tok/s)
step    7/18865 | train loss 10.336151 | norm 6.9501 | lr 6.00e-06 | (3019.57 ms | 173630 tok/s)
step    8/18865 | train loss 10.201888 | norm 6.1270 | lr 6.86e-06 | (3027.22 ms | 173191 tok/s)
step    9/18865 | train loss 10.119820 | norm 5.1049 | lr 7.71e-06 | (3020.96 ms | 173550 tok/s)
step   10/18865 | train loss 10.033739 | norm 4.3715 | lr 8.57e-06 | (3024.21 ms | 173363 tok/s)
step   11/18865 | train loss 9.954279 | norm 3.7865 | lr 9.43e-06 | (3021.02 ms | 173547 tok/s)
step   12/18865 | train loss 9.900099 | norm 3.2639 | lr 1.03e-05 | (3022.99 ms | 173433 tok/s)
step   13/18865 | train loss 9.825939 | norm 2.9099 | lr 1.11e-05 | (3020.92 ms | 173552 tok/s)
step   14/18865 | train loss 9.772335 | norm 2.6595 | lr 1.20e-05 | (3023.20 ms | 173421 tok/s)
step   15/18865 | train loss 9.738802 | norm 2.4153 | lr 1.29e-05 | (3021.48 ms | 173520 tok/s)
step   16/18865 | train loss 9.716952 | norm 2.2608 | lr 1.37e-05 | (3021.02 ms | 173547 tok/s)
step   17/18865 | train loss 9.695080 | norm 2.1627 | lr 1.46e-05 | (3022.54 ms | 173459 tok/s)
step   18/18865 | train loss 9.671372 | norm 2.1326 | lr 1.54e-05 | (3019.86 ms | 173613 tok/s)
step   19/18865 | train loss 9.642755 | norm 2.1410 | lr 1.63e-05 | (3017.45 ms | 173752 tok/s)
step   20/18865 | train loss 9.646198 | norm 2.0460 | lr 1.71e-05 | (3015.14 ms | 173885 tok/s)
step   21/18865 | train loss 9.622962 | norm 2.0537 | lr 1.80e-05 | (3023.91 ms | 173381 tok/s)
step   22/18865 | train loss 9.587942 | norm 2.0722 | lr 1.89e-05 | (3024.14 ms | 173368 tok/s)
step   23/18865 | train loss 9.557470 | norm 2.0739 | lr 1.97e-05 | (3026.26 ms | 173246 tok/s)
step   24/18865 | train loss 9.544548 | norm 2.0300 | lr 2.06e-05 | (3014.72 ms | 173910 tok/s)
step   25/18865 | train loss 9.499208 | norm 2.0602 | lr 2.14e-05 | (3021.06 ms | 173544 tok/s)
step   26/18865 | train loss 9.492298 | norm 2.0270 | lr 2.23e-05 | (3017.72 ms | 173736 tok/s)
step   27/18865 | train loss 9.477073 | norm 1.9775 | lr 2.31e-05 | (3033.04 ms | 172859 tok/s)
step   28/18865 | train loss 9.431200 | norm 1.9859 | lr 2.40e-05 | (3024.24 ms | 173362 tok/s)
step   29/18865 | train loss 9.417865 | norm 1.9111 | lr 2.49e-05 | (3025.36 ms | 173298 tok/s)
step   30/18865 | train loss 9.386410 | norm 1.9016 | lr 2.57e-05 | (3035.80 ms | 172702 tok/s)
step   31/18865 | train loss 9.362529 | norm 1.9284 | lr 2.66e-05 | (3035.67 ms | 172709 tok/s)
step   32/18865 | train loss 9.321508 | norm 1.9408 | lr 2.74e-05 | (3038.93 ms | 172524 tok/s)
step   33/18865 | train loss 9.271006 | norm 1.9078 | lr 2.83e-05 | (3038.26 ms | 172562 tok/s)
step   34/18865 | train loss 9.246528 | norm 1.8746 | lr 2.91e-05 | (3036.30 ms | 172673 tok/s)
step   35/18865 | train loss 9.234753 | norm 1.8991 | lr 3.00e-05 | (3037.60 ms | 172599 tok/s)
step   36/18865 | train loss 9.162315 | norm 1.9043 | lr 3.09e-05 | (3034.54 ms | 172774 tok/s)
step   37/18865 | train loss 9.137542 | norm 1.9200 | lr 3.17e-05 | (3036.05 ms | 172687 tok/s)
step   38/18865 | train loss 9.090951 | norm 1.8812 | lr 3.26e-05 | (3035.37 ms | 172726 tok/s)
step   39/18865 | train loss 9.080115 | norm 1.8500 | lr 3.34e-05 | (3035.38 ms | 172726 tok/s)
step   40/18865 | train loss 9.041875 | norm 1.7664 | lr 3.43e-05 | (3036.01 ms | 172690 tok/s)
step   41/18865 | train loss 8.988916 | norm 1.7834 | lr 3.51e-05 | (3028.72 ms | 173105 tok/s)
step   42/18865 | train loss 8.945652 | norm 1.7141 | lr 3.60e-05 | (3021.23 ms | 173535 tok/s)
step   43/18865 | train loss 8.920956 | norm 1.7283 | lr 3.69e-05 | (3023.62 ms | 173397 tok/s)
